BOTTLE,20240730CCHHYDRO
#BOTTLE,STAMP
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,PH_TMP_FLAG_W,DOC,DOC_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,PON,PON_FLAG_W,POP,POP_FLAG_W,PCOD,PCOD_FLAG_W,TDN,TDN_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,HPLC,HPLC_FLAG_W,DNA,DNA_FLAG_W,FCM,FCM_FLAG_W
33RR20220430  ,P02        ,75      ,  1,8          ,8          ,2,20220526,2042,  30.0002, 174.5567,     5361,   3350.4,2,   1.4776,2,  34.6731,2,  34.6714,2,    139.2,2,    139.3,2,   155.61,2,    36.97,2,     0.00,2,     2.52,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.4774,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0129,1,   4.7068,1,     -999,9,20220526,2124,  30.0002, 174.5567,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,75      ,  1,7          ,7          ,2,20220526,2042,  30.0002, 174.5567,     5361,   3657.8,2,   1.4585,2,  34.6788,2,  34.6775,2,    145.6,2,    145.4,2,   153.94,2,    36.62,2,     0.00,2,     2.49,2,    0.007,2,    0.000,2,   0.0000,2,   2330.6,2,   2418.6,2,   7.5628,2,    25.02,2,  -999.00,9,   1.4583,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0129,1,   4.7070,1,     22.8,2,20220526,2118,  30.0002, 174.5567,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,75      ,  1,6          ,6          ,2,20220526,2042,  30.0002, 174.5567,     5361,   3963.9,2,   1.4528,2,  34.6827,3,  34.6800,2,    150.8,2,    150.5,2,   152.67,2,    36.31,2,     0.00,2,     2.46,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.4526,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7068,1,     -999,9,20220526,2112,  30.0002, 174.5567,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,75      ,  1,5          ,5          ,2,20220526,2042,  30.0002, 174.5567,     5361,   4272.7,2,   1.4532,2,  34.6862,3,  34.6840,2,    155.6,2,    154.9,2,   150.72,2,    36.07,2,     0.00,2,     2.44,2,    0.010,2,    0.000,2,   0.0000,2,   2324.1,2,   2415.7,2,   7.5783,2,    25.04,2,  -999.00,9,   1.4529,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7071,1,     22.0,2,20220526,2106,  30.0002, 174.5567,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,75      ,  1,4          ,4          ,2,20220526,2042,  30.0002, 174.5567,     5361,   4578.9,2,   1.4550,2,  34.6893,2,  34.6879,2,    161.2,2,    160.8,2,   146.03,2,    35.59,2,     0.00,2,     2.40,2,     -999,9,     -999,9,     -999,9,   2316.9,2,   2413.1,2,   7.5849,2,    25.01,2,  -999.00,9,   1.4550,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7078,1,     -999,9,20220526,2059,  30.0003, 174.5567,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,75      ,  1,3          ,3          ,2,20220526,2042,  30.0002, 174.5567,     5361,   4888.7,2,   1.4630,2,  34.6918,2,  34.6910,2,    166.0,2,    166.9,2,   141.83,2,    35.22,2,     0.00,2,     2.37,2,    0.008,2,    0.000,2,   0.0000,2,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.4629,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7075,1,     21.6,2,20220526,2053,  30.0002, 174.5567,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,75      ,  1,2          ,2          ,2,20220526,2042,  30.0002, 174.5567,     5361,   5196.5,2,   1.4783,2,  34.6937,2,  34.6930,2,    170.1,2,    170.8,2,   139.00,2,    34.92,2,     0.00,2,     2.36,2,     -999,9,     -999,9,     -999,9,   2308.1,6,   2407.0,2,   7.5952,2,    25.01,2,  -999.00,9,   1.4784,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7068,1,     -999,9,20220526,2047,  30.0002, 174.5567,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,75      ,  1,1          ,1          ,2,20220526,2042,  30.0002, 174.5567,     5361,   5456.0,2,   1.4714,2,  34.6966,2,  34.6956,2,    176.5,2,    176.6,2,   134.41,2,    34.37,2,     0.00,2,     2.34,2,    0.019,2,    0.000,2,   0.0000,2,   2302.0,2,   2400.1,2,   7.6007,2,    25.03,2,  -999.00,9,   1.4715,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7038,1,     21.3,2,20220526,2042,  30.0003, 174.5567,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,36         ,36         ,2,20220527,0321,  30.0007, 175.1323,     5286,      3.2,2,  21.9269,2,  34.7657,2,  34.7524,2,    226.8,2,    225.4,2,     1.95,2,     0.01,2,     0.00,2,     0.02,2,    1.832,2,    1.204,2,   2.1111,2,   2020.5,6,   2283.3,2,   7.9868,2,    25.01,2,    55.39,2,  21.9250,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     3.60,2,   0.0159,1,   4.6106,1,      7.5,2,20220527,0530,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,35         ,35         ,2,20220527,0321,  30.0007, 175.1323,     5286,     36.3,2,  19.2701,2,  34.7573,2,  34.7410,2,    244.1,2,    243.7,2,     1.95,2,     0.00,2,     0.00,2,     0.02,2,    2.037,2,    1.310,2,   2.1879,2,   2021.7,2,   2285.0,2,   7.9859,2,    25.03,2,    56.65,2,  19.2684,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     3.94,2,   0.0171,1,   4.6091,1,      8.3,2,20220527,0528,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,34         ,34         ,2,20220527,0321,  30.0007, 175.1323,     5286,     61.4,2,  18.4129,2,  34.7045,2,  34.6936,2,    248.4,2,    248.6,2,     1.95,2,     0.00,2,     0.00,2,     0.04,2,    2.113,2,    1.356,2,   2.3604,2,   2020.8,2,   2280.1,2,   7.9828,2,    25.04,2,    58.22,2,  18.4189,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     3.46,2,   0.0205,1,   4.6035,1,      8.4,2,20220527,0526,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,33         ,33         ,2,20220527,0321,  30.0007, 175.1323,     5286,     86.8,2,  17.2291,2,  34.6660,2,  34.6545,2,    251.5,2,    252.1,2,     2.05,2,     0.00,2,     0.01,2,     0.06,2,    2.131,2,    1.373,2,   2.3311,2,   2020.8,2,   2278.0,2,   7.9761,2,    25.04,2,    57.04,2,  17.2389,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     3.84,2,   0.0286,1,   4.5819,1,      8.9,2,20220527,0524,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,32         ,32         ,2,20220527,0321,  30.0007, 175.1323,     5286,    116.2,2,  16.5250,2,  34.6290,2,  34.6183,2,    233.7,2,    234.0,2,     3.13,2,     2.27,2,     0.32,2,     0.21,2,    2.139,2,    1.401,2,   2.3656,2,   2036.5,2,   2272.7,2,   7.9417,2,    25.03,2,    49.60,2,  16.5240,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     6.28,2,   0.0419,1,   4.6159,1,      9.5,2,20220527,0522,  30.0007, 175.1322,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,31         ,31         ,2,20220527,0321,  30.0007, 175.1323,     5286,    166.6,2,  16.1625,2,  34.6162,2,  34.6030,2,    229.4,2,    229.3,2,     3.81,2,     3.70,2,     0.02,2,     0.28,2,    2.192,2,    1.379,2,   2.3156,2,   2042.5,2,   2273.4,2,   7.9275,2,    25.04,2,    48.44,2,  16.1613,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     6.83,2,   0.0174,1,   4.6737,1,      9.5,2,20220527,0521,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,30         ,30         ,2,20220527,0321,  30.0007, 175.1323,     5286,    217.1,2,  15.7601,2,  34.5998,2,  34.5857,2,    229.6,2,    231.1,2,     4.69,2,     4.26,2,     0.05,2,     0.32,2,    2.211,2,    1.415,2,   2.4140,2,   2045.6,2,   2273.7,2,   7.9191,2,    25.01,2,    46.70,2,  15.7643,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     7.35,2,   0.0184,1,   4.6726,1,     10.1,2,20220527,0519,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,29         ,29         ,2,20220527,0321,  30.0007, 175.1323,     5286,    267.6,2,  15.0890,2,  34.5721,2,  34.5608,2,    225.2,2,    225.1,2,     6.45,2,     5.87,2,     0.01,2,     0.44,2,    2.237,2,    1.448,2,   2.2244,2,   2060.7,2,   2274.1,2,   7.8960,2,    25.01,2,    46.56,2,  15.0776,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     8.62,2,   0.0122,1,   4.6855,1,     10.7,2,20220527,0517,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,28         ,28         ,2,20220527,0321,  30.0007, 175.1323,     5286,    317.5,2,  14.4553,2,  34.5247,2,  34.5099,2,    212.8,2,    210.9,2,     9.18,2,     8.34,2,     0.00,2,     0.61,2,    2.334,2,    1.480,2,   2.1702,2,   2078.3,2,   2273.7,2,   7.8587,2,    25.00,2,    44.08,2,  14.4580,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,     9.80,2,   0.0122,1,   4.6886,1,     12.2,2,20220527,0515,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,27         ,27         ,2,20220527,0321,  30.0007, 175.1323,     5286,    368.8,2,  13.1244,2,  34.4268,2,  34.4153,2,    202.0,2,    201.4,2,    13.48,2,    11.42,2,     0.00,2,     0.83,2,    2.410,2,    1.529,2,   2.0172,2,   2097.3,2,   2272.5,2,   7.8105,2,    25.03,2,    43.79,2,  13.1238,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    12.90,2,   0.0122,1,   4.6897,1,     14.3,2,20220527,0513,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,26         ,26         ,2,20220527,0321,  30.0007, 175.1323,     5286,    438.1,2,  11.1579,2,  34.2659,2,  34.2589,2,    205.0,2,    205.3,2,    18.37,2,    14.28,2,     0.00,2,     1.04,2,    2.544,2,    1.615,2,   2.1401,2,     -999,9,     -999,9,     -999,9,     -999,9,    45.26,2,  11.1474,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    16.61,2,   0.0122,1,   4.6940,1,     15.8,2,20220527,0511,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,25         ,25         ,2,20220527,0321,  30.0007, 175.1323,     5286,    540.1,2,   8.2877,2,  34.0467,2,  34.0425,2,    187.9,2,    188.1,2,    33.42,2,    21.03,2,     0.00,2,     1.52,2,    2.604,2,    1.657,2,   1.8305,2,   2163.0,2,   2273.5,2,   7.6539,2,    25.02,2,    45.78,2,   8.2872,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    23.44,2,   0.0122,1,   4.6983,1,     20.7,2,20220527,0508,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,24         ,24         ,2,20220527,0321,  30.0007, 175.1323,     5286,    642.1,2,   6.2417,2,  34.0028,2,  33.9986,2,    132.2,3,    130.6,2,    59.12,2,    30.16,2,     0.00,2,     2.19,2,    2.098,2,    1.337,2,   1.1641,2,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   6.2466,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0129,1,   4.6996,1,     30.8,2,20220527,0505,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,23         ,23         ,2,20220527,0321,  30.0007, 175.1323,     5286,    741.0,2,   5.1521,2,  34.0696,2,  34.0646,2,     86.6,2,     86.3,2,    79.74,2,    35.86,2,     0.00,2,     2.59,2,    1.428,2,    0.908,2,   0.5758,2,   2275.0,2,   2307.8,2,   7.4152,2,    25.01,2,    38.99,2,   5.1504,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    37.21,2,   0.0133,1,   4.6999,1,     39.0,2,20220527,0502,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,22         ,22         ,2,20220527,0321,  30.0007, 175.1323,     5286,    844.2,2,   4.4694,2,  34.1507,2,  34.1470,2,     56.6,2,     57.0,2,    97.42,2,    39.44,2,     0.00,2,     2.84,2,    0.840,2,    0.534,2,   0.3373,2,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   4.4689,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7007,1,     46.2,2,20220527,0500,  30.0006, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,21         ,21         ,2,20220527,0321,  30.0007, 175.1323,     5286,    945.1,2,   3.9022,2,  34.2302,2,  34.2273,2,     41.1,2,     41.4,2,   113.83,2,    41.22,2,     0.00,2,     2.97,2,    0.554,2,    0.352,2,   0.1918,2,   2338.0,2,   2343.3,2,   7.3367,2,    25.00,2,    42.90,2,   3.9016,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    44.11,2,   0.0127,1,   4.6983,1,     49.5,2,20220527,0457,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,20         ,20         ,2,20220527,0321,  30.0007, 175.1323,     5286,   1046.4,2,   3.5115,2,  34.3291,2,  34.3268,2,     28.3,3,     29.4,2,   125.93,2,    42.78,2,     0.00,2,     3.09,2,    0.189,2,    0.120,2,   0.0000,2,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   3.5110,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7010,1,     50.1,2,20220527,0454,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,19         ,19         ,2,20220527,0321,  30.0007, 175.1323,     5286,   1146.5,2,   3.2048,2,  34.3817,2,  34.3806,2,     27.0,3,     27.5,2,   135.79,2,    43.19,2,     0.00,2,     3.10,2,    0.116,2,    0.069,2,   0.0000,2,     -999,9,     -999,9,     -999,9,     -999,9,    36.54,2,   3.2038,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    46.02,2,   0.0134,1,   4.7007,1,     53.8,2,20220527,0451,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,18         ,18         ,2,20220527,0321,  30.0007, 175.1323,     5286,   1248.1,2,   2.9568,2,  34.4254,2,  34.4220,2,     27.0,2,     26.9,2,   143.51,2,    43.35,2,     0.00,2,     3.10,2,    0.061,2,    0.037,2,   0.0000,2,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   2.9567,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7007,1,     53.7,2,20220527,0449,  30.0006, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,17         ,17         ,2,20220527,0321,  30.0007, 175.1323,     5286,   1350.3,2,   2.7474,2,  34.4613,2,  34.4587,2,     28.8,2,     28.7,2,   148.49,2,    43.41,2,     0.00,2,     3.11,2,    0.039,2,    0.025,2,   0.0000,2,   2380.6,2,   2390.5,2,   7.3372,2,    25.05,2,    33.49,2,   2.7481,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    45.64,2,   0.0134,1,   4.7008,1,     52.0,2,20220527,0446,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,16         ,16         ,2,20220527,0321,  30.0007, 175.1323,     5286,   1453.6,2,   2.5826,2,  34.5024,2,  34.4987,2,     38.9,3,     38.5,2,   151.51,2,    42.94,2,     0.00,2,     3.06,2,     -999,9,     -999,9,     -999,9,   2385.3,2,   2397.0,2,   7.3605,2,    25.03,2,    34.39,2,   2.5824,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    44.90,2,   0.0134,1,   4.7020,1,     -999,9,20220527,0443,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,15         ,15         ,2,20220527,0321,  30.0007, 175.1323,     5286,   1552.4,2,   2.3850,2,  34.5300,2,  34.5272,2,     45.0,2,     45.0,2,   156.49,2,    42.53,2,     0.00,2,     3.04,2,    0.018,2,    0.008,2,   0.0000,2,   2382.5,2,   2401.5,2,   7.3736,2,    25.00,2,    34.12,2,   2.3854,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    43.99,2,   0.0127,1,   4.7027,1,     44.1,2,20220527,0440,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,14         ,14         ,2,20220527,0321,  30.0007, 175.1323,     5286,   1684.6,2,   2.2428,2,  34.5593,2,  34.5576,2,     56.8,2,     56.5,2,   157.85,2,    41.72,2,     0.00,2,     2.97,2,     -999,9,     -999,9,     -999,9,   2377.6,2,   2406.3,2,   7.3988,2,    24.96,2,    34.14,2,   2.2427,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    42.57,2,   0.0134,1,   4.7035,1,     -999,9,20220527,0437,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,13         ,13         ,2,20220527,0321,  30.0007, 175.1323,     5286,   1886.7,2,   2.0267,2,  34.5893,2,  34.5863,2,     70.2,2,     70.7,2,   162.54,2,    41.00,2,     0.00,2,     2.91,2,    0.006,2,    0.000,2,   0.0000,2,   2373.9,2,   2411.4,2,   7.4257,2,    24.96,2,    34.23,2,   2.0266,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    40.89,2,   0.0134,1,   4.7039,1,     35.7,2,20220527,0433,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,12         ,12         ,2,20220527,0321,  30.0007, 175.1323,     5286,   2113.7,2,   1.8420,2,  34.6159,3,  34.6132,2,     86.7,2,     86.9,2,   163.22,2,    40.10,2,     0.00,2,     2.83,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.8424,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0125,1,   4.7043,1,     -999,9,20220527,0428,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,11         ,11         ,2,20220527,0321,  30.0007, 175.1323,     5286,   2365.3,2,   1.7108,2,  34.6340,3,  34.6315,2,    100.2,2,    100.2,2,   163.22,2,    39.18,2,     0.00,2,     2.74,2,    0.006,2,    0.000,2,   0.0000,2,   2358.0,2,   2417.1,2,   7.4820,2,    24.95,2,    32.68,2,   1.7105,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    37.42,2,   0.0122,1,   4.7050,1,     29.1,2,20220527,0422,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,10         ,10         ,2,20220527,0321,  30.0007, 175.1323,     5286,   2618.3,2,   1.6192,2,  34.6480,2,  34.6468,2,    112.2,2,    112.3,2,   161.26,2,    38.40,2,     0.00,2,     2.70,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.6192,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7056,1,     -999,9,20220527,0417,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,9          ,9          ,2,20220527,0321,  30.0007, 175.1323,     5286,   2874.2,2,   1.5506,2,  34.6592,3,  34.6570,2,    123.3,2,    123.4,2,   159.31,2,    37.65,2,     0.00,2,     2.63,2,    0.006,2,    0.000,2,   0.0000,2,   2346.4,2,   2418.2,2,   7.5255,2,    24.98,2,    32.58,2,   1.5504,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    37.56,2,   0.0126,1,   4.7056,1,     25.5,2,20220527,0412,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,8          ,8          ,2,20220527,0321,  30.0007, 175.1323,     5286,   3147.0,2,   1.5021,2,  34.6675,2,  34.6657,2,    131.5,2,    131.7,2,   157.84,2,    37.11,2,     0.00,2,     2.61,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.5021,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0124,1,   4.7054,1,     -999,9,20220527,0406,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,7          ,7          ,2,20220527,0321,  30.0007, 175.1323,     5286,   3452.8,2,   1.4691,2,  34.6748,2,  34.6736,2,    139.6,2,    139.8,2,   155.98,2,    36.63,2,     0.00,2,     2.55,2,    0.005,2,    0.000,2,   0.0000,2,   2334.5,2,   2418.6,2,   7.5553,2,    24.98,2,    34.94,2,   1.4689,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    36.32,2,   0.0122,1,   4.7055,1,     23.4,2,20220527,0400,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,6          ,6          ,2,20220527,0321,  30.0007, 175.1323,     5286,   3759.4,2,   1.4571,2,  34.6797,3,  34.6773,2,    145.9,2,    145.8,2,   153.74,2,    36.18,2,     0.00,2,     2.52,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.4569,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7046,1,     -999,9,20220527,0354,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,5          ,5          ,2,20220527,0321,  30.0007, 175.1323,     5286,   4066.6,2,   1.4558,2,  34.6835,3,  34.6804,2,    150.8,2,    150.7,2,   152.76,2,    35.90,2,     0.00,2,     2.49,2,    0.006,2,    0.000,2,   0.0000,2,   2326.4,2,   2417.2,2,   7.5732,2,    25.01,2,    33.72,2,   1.4557,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    36.50,2,   0.0122,1,   4.7051,1,     22.6,2,20220527,0348,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,4          ,4          ,2,20220527,0321,  30.0007, 175.1323,     5286,   4375.1,2,   1.4591,2,  34.6868,2,  34.6857,2,    155.5,2,    155.6,2,   149.73,2,    35.63,2,     0.00,2,     2.45,2,     -999,9,     -999,9,     -999,9,   2321.3,2,   2414.8,2,   7.5799,2,    25.03,2,  -999.00,9,   1.4590,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7054,1,     -999,9,20220527,0341,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,3          ,3          ,2,20220527,0321,  30.0007, 175.1323,     5286,   4681.3,2,   1.4577,2,  34.6900,2,  34.6881,2,    162.0,2,    162.0,2,   144.46,2,    35.13,2,     0.00,2,     2.42,2,    0.008,2,    0.000,2,   0.0000,2,   2316.0,2,   2411.2,2,   7.5875,2,    25.02,2,    34.28,2,   1.4575,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    33.13,2,   0.0122,1,   4.7068,1,     22.5,2,20220527,0335,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,76      ,  1,2          ,2          ,2,20220527,0321,  30.0007, 175.1323,     5286,   4991.4,2,   1.4658,2,  34.6926,2,  34.6910,2,    167.0,2,    167.1,2,   140.35,2,    34.80,2,     0.00,2,     2.37,2,     -999,9,     -999,9,     -999,9,   2310.1,2,   2409.0,2,   7.5934,2,    25.02,2,  -999.00,9,   1.4658,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7056,1,     -999,9,20220527,0329,  30.0007, 175.1323,-999          ,9,-999          ,9,-999          ,9
